N,P,K,temperature,humidity,ph,rainfall,label,label
104.3661706,6.83463988,51.0867992,23.92429773,76.75266411,7.879039581,51.52302698,watermelon,watermelon
82.6272495,11.82794737,49.65817918,29.41493159,87.26499749,10.72505323,56.68079221,watermelon,watermelon
114.3889193,10.71785024,53.40909479,29.40864632,79.26894506,14,96.16730084,watermelon,watermelon
101.8898042,61.41930877,51.13835891,24.21540138,85.85580349,4.94237905,43.19498548,watermelon,watermelon
113.6552799,27.99776522,50.47204381,24.6206149,90.05257872,12.86894393,52.02471355,watermelon,watermelon
76.31876649,10.67667212,55.34320365,18.23622994,91.1802849,0.067952341,45.23682588,watermelon,watermelon
109.7853417,51.01539669,49.66965468,22.3751772,75.85766437,6.993088004,41.59148865,watermelon,watermelon
109.1977179,14.07545176,55.33137974,30.8575994,85.64405403,6.666087083,55.17207479,watermelon,watermelon
96.27639806,1.564801469,36.59156756,19.28759967,92.26553006,11.19797462,43.66644034,watermelon,watermelon
37.40668769,22.92970648,56.0397127,21.44548355,88.19808065,6.154773162,63.44942108,watermelon,watermelon
90.0484227,2.47643317,48.42906885,21.08453098,88.98337403,1.959514586,51.74152313,watermelon,watermelon
86.42269222,29.23569281,51.99086503,28.12504734,87.93220848,9.986571149,48.69866175,watermelon,watermelon
111.3657432,21.98820153,57.10367425,28.27099603,89.27176071,4.934418314,96.16730084,watermelon,watermelon
110.0016079,16.13419002,58.98078084,30.15118577,81.52101837,8.653982832,64.19525947,watermelog,watermelon
93.40450265,24.95485487,53.55790189,29.84709977,87.26354462,8.150777231,56.11599323,watermelon,watermelon
37.40668769,51.01539669,51.3746638,18.35819436,82.00652666,7.973418873,45.26329293,watermelon,watermelon
82.59027808,15.67363401,59.36770606,23.97863088,81.85753968,6.666087083,57.59703412,watermelon,watermelon
93.47883038,11.62827493,61.56930031,25.96343512,80.17198969,6.706573664,68.49152891,watermelow,watermelon
123.7335633,34.19785783,58.02137503,32.09288396,84.15916349,2.215605498,47.97582084,watermelon,watermelon
100.3968118,21.77902965,54.16869266,24.10390953,96.03907062,0.852057404,56.47660965,watermelon,watermelon
116.332085,9.394965277,46.02352338,22.68299306,86.74499597,14,120.8927851,watermelon,watermelon
99.27719804,16.20932679,43.27708812,27.23297168,86.66150025,6.666087083,42.80524695,watermelon,watermelon
37.40668769,25.41175566,50.8638434,31.5999016,82.47571395,9.685321609,39.5141222,watermelon,watermelon
37.40668769,25.77057854,44.73259488,31.64697222,83.31513001,5.641654808,48.2107375,watermelon,watermelon
116.6899483,22.57974862,54.0863061,25.37658513,303.9106786,5.521519001,28.06600521,muskmelon,muskmelon
115.9832087,23.31961736,51.81411716,25.13954511,88.10628286,9.641921407,29.20811952,muskmelon,muskmelon
102.0240022,24.84451246,51.55706322,26.07079239,97.80300577,6.845300534,25.77953976,muskmelon,muskmelon
114.1709809,14.28478732,48.47817415,23.80343278,88.37492653,0.767260879,19.45356957,muskmelon,muskmelon
96.56787965,31.76358546,46.72499691,33.92547958,87.18835965,9.9665543,16.34267601,muskmelon,muskmelon
80.62246332,18.98227202,48.58522561,29.1476088,98.93189447,13.53789731,25.99117736,muskmelon,muskmelon
111.6692656,34.55667285,58.54558192,26.95752281,96.2415984,13.97290326,14.37498904, muskmelon ,muskmelon
119.7552736,31.9440302,47.7524804,29.41117407,88.95443514,11.0163756,19.46281541,muskmelon,muskmelon
101.723952,10.72534404,47.91208379,24.39753614,90.00524229,0.157925307,33.0139756,muskmelon,muskmelon
100.8275575,51.01539669,53.33398399,41.83552533,95.50135876,9.876404559,38.82467128,muskmelon,muskmelon
83.40902892,33.31971958,48.66102023,31.7312749,79.26894506,9.195702234,29.65322571,muskmelon,muskmelon
124.5563215,1.742122102,63.99112553,30.04108833,87.75364526,14,26.12817757,muskmeloe,muskmelon
87.64657945,51.01539669,39.15562697,31.93752926,95.18643923,4.009324765,18.57869881,muskmelon,muskmelon
80.86674547,21.49188878,53.75858906,33.25303357,102.5746549,6.557692293,18.5140688,muskmelon,muskmelon
106.8826074,26.35690578,42.76884445,30.33800484,94.27941965,0,22.88374437,muskmelon,muskmelon
100.6968795,25.99348795,55.79352401,25.04337381,94.01967264,7.152358301,19.81903649,muskmelon,muskmelon
120.7897917,13.64276514,54.7720089,29.41895375,299.309596,7.235720043,25.34668319,muskmelon,muskmelon
118.6297658,10.89507203,50.10582326,28.99385387,79.26894506,2.372051629,15.02860365,muskmelon,muskmelon
79.76900052,19.88154233,50.79598619,35.2314763,79.26894506,3.233948729,96.16730084,muskmeloq,muskmelon
279.0332485,10.43251315,47.71796225,39.23528926,98.49573085,6.373557382,33.56932635,muskmeloe,muskmelon
79.42668963,5.922300418,53.00419437,28.38845937,98.56980591,6.666087083,28.2973137,muskmelon,muskmelon
97.16311329,7.793443233,55.02303083,31.7314488,87.83580857,6.638629868,24.05613954,muskmelon,muskmelon
106.666336,8.920764217,47.69154539,28.62878854,88.53861345,6.052968042,31.17602207,muskmelon,muskmelon
85.2764833,9.525402768,39.23238018,37.46655202,90.84702258,5.119572113,30.7923774,muskmelon,muskmelon
98.22896845,32.61516069,47.11605194,30.47613017,98.63959592,3.186131822,15.98972022,muskmelon,muskmelon
120.2973017,33.56264801,59.84309239,26.16797172,99.29260234,6.454932527,22.75653551,muskmelon,muskmelon
86.74757893,20.0195259,44.05941147,34.20552517,93.20792966,0,27.61619424,muskmelon,muskmelon
107.778961,23.42068877,54.9929476,15.67843625,92.40368125,6.513646895,26.25658702,muskmelon,muskmelon
103.2853864,28.32720593,61.3215384,21.98688823,79.26894506,0,30.70076586,muskmelon,muskmelon
111.5693068,22.02371496,63.84569071,20.85606971,93.16619215,8.659998578,35.85644487,muskmelon,muskmelon
101.9831947,17.02039366,49.66212715,35.88118903,106.0963203,9.47796803,27.44436816,muskmelon,muskmelon
37.40668769,29.69286532,51.52891978,26.97093668,99.32484145,0,18.37256849,muskmeloq,muskmelon
101.308015,30.21984543,32.27430147,27.44457139,95.61665409,7.862345663,25.61707069,muskmelof,muskmelon
111.2887252,16.6909284,50.97703103,23.69857463,90.89879071,8.081987959,37.61687429,muskmelon,muskmelon
103.6599627,21.5470995,52.76851859,31.93342148,88.9648428,3.363694579,19.88566887,muskmelon,muskmelon
87.71491517,18.56069997,50.25117155,33.50840934,92.97603902,9.332626845,22.46555895,muskmelon,muskmelon
87.70175829,26.94659676,40.45628793,31.88966895,92.21134179,0.591583879,24.0504874,muskmelon,muskmelon
37.40668769,8.195004876,39.40292028,24.49639221,87.20844361,1.379547807,22.8117423,muskmelon,muskmelon
91.42369084,18.84954378,43.25512185,38.48436651,89.20631256,12.11689266,23.63228653,muskmelon,muskmelon
109.325137,20.39442443,57.2842984,28.75946128,83.54303668,12.73355444,24.84637775,muskmelon,muskmelon
83.51455993,12.96065578,42.60626275,26.02069816,100.5519971,1.154286902,29.59551807,muskmelon,muskmelon
121.5917909,22.38959842,53.0125911,25.37118535,89.5172859,14,21.24350942,muskmelon,muskmelon
109.1128842,25.03571689,40.29899092,23.34321317,85.24017379,14,25.92246478,muskmelon,muskmelon
85.9783201,16.86111332,41.72740259,33.00600328,80.94809273,5.929664641,18.78344171,muskmelon,muskmelon
112.6804391,14.56797765,51.47547012,25.0935474,107.8696198,8.928678668,20.98250585,muskmelon,muskmelon
101.0229937,12.22486268,42.32206661,23.82931893,98.32890204,6.122618858,81.37862117,muskmelon,muskmelon
96.54202828,17.63935616,56.42037843,31.89879412,90.66162198,9.787733647,20.74449778,muskmelon,muskmelon
83.74578485,6.151122101,56.78615433,25.38152454,92.30722904,1.264454652,23.02722961,muskmelon,muskmelon
112.6728231,23.05653881,32.27430147,29.40500394,104.1341685,12.45761595,69.1959528,muskmelon,muskmelon
93.22913466,29.33253499,52.4930598,25.62208737,97.22949561,2.173339936,15.94923567,muskmelon,muskmelon
108.2610569,28.53904591,54.15207757,33.29536881,86.78216964,4.476440996,35.04071163,muskmelon,muskmelon
109.5671632,16.72920575,32.27430147,26.75224949,96.66358106,10.60468432,14.96388577,muskmelon,muskmelon
272.0792984,13.06690734,44.05819447,26.08442362,88.58524608,8.999913819,26.31692523,muskmelon,muskmelon
95.79552013,23.11194189,51.816505,34.0885719,272.5056724,10.24165282,18.29190512,muskmelon,muskmelon
86.89708615,22.683901,32.27430147,23.53065344,89.52771657,8.252415575,12.37756522,muskmelon,muskmelon
108.9285841,11.97673596,45.34430965,24.75566358,93.89977851,10.9984007,21.50652671, muskmelon ,muskmelon
120.0755456,20.71157518,41.56583861,34.87341382,89.68570211,9.89676094,75.04191243,muskmelon,muskmelon
111.9363503,13.91636598,46.69056362,30.47387971,79.26894506,14,32.85877704,muskmelon,muskmelon
91.44776107,9.008400892,42.7358735,32.72439781,94.16755519,10.73254803,33.06388816,muskmelon,muskmelon
103.9079209,15.06392765,53.09583403,25.04076052,89.33353253,10.74233037,24.82735059,muskmelon,muskmelon
97.88463553,7.029424809,36.75581329,31.16428629,89.76892519,11.95340309,21.74295315,muskmelop,muskmelon
87.80811356,51.01539669,42.9081872,34.62525523,90.26562017,4.260722777,20.96656099,muskmelon,muskmelon
90.34787819,17.50446294,47.5841242,26.60565118,91.79025183,9.15737866,21.1217516,muskmelon,muskmelon
84.03686507,25.99437759,43.65251806,29.97748092,93.43777015,8.626966076,20.90428234,muskmelon,muskmelon
116.2120467,4.596923837,43.01792411,29.15523346,97.66729552,7.264795048,15.54560508,muskmelon,muskmelon
114.7135629,10.02434942,51.29397143,30.73040632,91.31554629,5.993112132,22.81655627,muskmelon,muskmelon
112.4008621,19.40703441,57.48714954,25.76763609,90.23197905,8.178714001,13.96484911,muskmelon,muskmelon
83.97161249,11.30268222,46.59620525,27.0318048,93.11553555,6.742222654,24.27482293,muskmelon,muskmelon
106.9848476,18.29733018,45.67852833,27.88742538,88.94857197,0,32.20247526,muskmelon,muskmelon
95.43765928,30.37148418,58.27783877,32.50048988,91.0246291,10.6176731,29.17764895,muskmelon,muskmelon
114.7419169,10.18996849,51.10266661,23.32867631,105.0324667,6.535699453,17.59217346,muskmelon,muskmelon
124.5244329,15.74746943,55.12721037,33.85033655,98.1138582,4.386096984,22.49761914,muskmelon,muskmelon
97.37451548,13.92983522,52.40595426,23.6104444,91.86287911,12.71454591,39.66789063,muskmelon,muskmelon
83.82767723,6.673465034,32.27430147,29.78322132,97.81532397,3.579955623,24.00253395,muskmelon,muskmelon
78.61103325,7.649669994,52.67170088,32.96728428,91.28871131,6.084100388,28.28041006,muskmelon,muskmelon
102.6417744,25.31680237,50.09168875,22.91725232,96.55936147,7.987359746,16.34043573,muskmelon,muskmelon
81.62370591,51.01539669,60.45336054,25.55490051,98.26924398,5.906481432,29.96182192, muskmelon ,muskmelon
86.43952091,21.98141336,41.21675338,34.6746374,95.04839178,4.244330101,20.15962944,muskmelon,muskmelon
113.6106775,33.97399438,39.92751943,25.5488087,89.99625731,4.091932813,23.67833497,muskmelon,muskmelon
109.7779141,13.10393481,44.81255583,31.76713399,94.01295101,6.980623929,23.14171478,muskmelon,muskmelon
87.73000163,14.62058036,57.7284731,24.96277577,85.41429634,10.64209897,25.04266344,muskmelon,muskmelon
37.40668769,18.7357807,54.31052214,25.96343512,91.61971656,0.196933778,34.74344136,muskmelon,muskmelon
123.4689381,22.66317298,32.27430147,25.17702222,93.18051834,12.58354279,20.50466475,muskmelon,muskmelon
81.29763847,20.61829043,48.5858324,31.66956893,87.3031156,8.56741817,20.75744678,muskmelon,muskmelon
120.3498114,9.370846377,60.49421162,26.91594578,98.10905066,5.021851359,85.529999,muskmelon,muskmelon
118.2830773,3.66500958,55.75679099,20.09318052,81.62520621,0,96.16730084,muskmelon,muskmelon
87.96429455,21.70035439,34.91449832,27.93412175,91.16121316,1.869134607,16.6540873,muskmelon,muskmelon
90.45151389,24.64960461,48.8678093,28.19226606,87.61175937,7.583932239,34.04040404,muskmelon,muskmelon
91.90947523,30.81970559,51.17921934,29.34980971,94.929336,14,28.9200288,muskmelon,muskmelon
109.5020298,5.069514752,46.35247869,29.10115422,97.65996968,10.68949446,27.59122771,muskmelon,muskmelon
249.5241458,16.83897778,162.0747901,34.84563442,109.1464188,0,23.78659436,muskmelon,muskmelon
89.6317882,13.52360292,151.9623007,20.89513841,98.77612679,3.566044715,31.1168827,muskmelon,muskmelon
121.4171382,9.734339966,56.14381909,37.57416505,93.26581333,12.15202212,25.37814641,muskmelon,muskmelon
84.68774673,27.2818362,145.139397,18.54006512,94.73688565,14,27.7622267,muskmelon,muskmelon
270.0126046,10.95010655,32.27430147,35.18139488,91.80934688,0,10.35657815,muskmelon,muskmelon
80.82238495,24.10383607,45.74184837,35.48688283,98.66678526,3.408600748,19.20202837,muskmelon,muskmelon
98.26380505,21.70670253,59.64641176,28.11521186,94.3742152,0,21.95120994, muskmelon ,muskmelon
85.35670983,19.06338277,49.99627419,34.0319029,87.64913003,14,26.88559645,muskmelon,muskmelon
104.4544171,20.34443454,57.46142757,33.48329475,96.20615047,0,28.87280821,muskmelon,muskmelon
24.76404421,123.8805708,199.2223311,15.65346147,82.80218341,5.181670054,120.4285898,apple,apple
11.2084354,51.01539669,196.8384604,25.85282696,91.86511457,4.103282972,112.8860796,apple,apple
1.304441684,125.9213048,202.3541815,23.97426556,96.91026069,4.949794588,96.16730084,apple,apple
1.696075392,119.899836,197.2268423,29.85467457,91.72383332,9.232690325,96.16730084,apple,apple
15.71588916,131.1756218,203.0777946,23.23298653,96.00354372,9.055068824,105.0658628,apple,apple
30.37364106,137.2207884,209.4282851,17.99814196,93.41371939,7.46202348,118.4448737,apple,apple
25.31309918,134.315907,618.6878037,19.00605213,91.52444239,5.378055056,101.76165,apple,apple
1.359712942,115.3925161,210.0633421,21.83756442,96.67872014,4.826301895,112.6858111,apple,apple
23.41302649,155.1175155,192.2350344,36.86223092,93.92197586,0,118.0857345,apple,apple
5.824092061,130.2754701,198.0170054,22.75382191,93.33032113,0,108.7075909,appld,apple
31.73402709,122.1499394,191.2333627,21.63801106,88.23439813,9.221177534,101.3315227,applu,apple
26.9055313,117.1621963,32.27430147,21.20781457,87.03987164,7.880523271,119.9041296,apple,apple
23.90236847,129.2927504,204.4940793,27.21142328,97.29588862,1.749555165,109.5180756,apple,apple
8.789333426,143.627479,195.9625721,27.34793984,103.4405274,0,111.1912223,apple,apple
1.542924024,139.4927113,201.6307379,24.82834626,92.16726872,5.106914853,99.60899535,apple,apple
26.55611224,142.7195999,199.0771893,22.2847671,80.64683598,7.515606882,102.8618319,apple,apple
43.80256271,51.01539669,197.1254199,31.77168551,90.37770826,14,110.9461453,apple,apple
31.70973018,126.7980793,197.7713609,22.77296863,81.51049976,2.172378781,103.8030662,apple,apple
34.38958913,119.0949397,208.0220665,10.444177,93.28142914,3.27004072,113.0341063,apple,apple
9.438099034,139.1113974,193.4328094,18.29214703,89.22276997,6.032574609,101.9251494,apple,apple
32.22661555,138.2761063,197.6337187,23.30238056,99.44521243,2.749327279,114.5398313,apple,apple
28.56595018,131.9708662,207.9294777,17.89273815,297.4802317,8.575263713,122.264396,applr,apple
9.833031606,139.4547218,201.0072602,20.99130142,92.5417201,0,109.3947902,apple,apple
34.56607452,135.4138154,205.0809204,20.08974026,89.60470565,9.102773933,112.9164291,apple,apple
35.83504058,137.49521,32.27430147,14.02291061,105.0429482,4.985498062,127.0765416,apple,apple
36.0300051,145.3481065,203.4327239,24.37158827,88.97103966,6.666129503,108.5116697,apple,apple
11.87961346,138.9120202,194.5484257,23.02826181,91.62779996,3.579901162,106.9477931,apple,apple
26.72473662,142.950916,192.8907473,30.64742078,93.74026319,11.87970885,104.6559872,apple,apple
8.119706558,139.5768333,193.1861437,22.60110936,90.53729739,3.305448122,100.9327989,apple,apple
1.311299048,136.4532353,605.8243889,18.09757302,89.43796161,6.666087083,95.70907561,apple,apple
42.26612163,131.8986191,188.9813751,20.58950191,101.297582,3.888121267,106.5081801,apple,apple
1.698706402,117.2847218,211.6657892,25.1126133,100.6619051,10.13910486,102.7033888,apple,apple
9.55509301,138.4840678,203.2683137,27.15876994,90.49775081,4.577253476,127.0062805,apple,apple
1.375991897,51.01539669,211.053342,20.92847308,87.2683187,14,108.1339608,apple,apple
22.69797662,141.987195,193.9168928,18.79234221,94.37161339,0,109.5948556,apple,apple
84.49245454,132.1754561,194.4990589,27.58977005,95.47134751,0.946227068,124.6793452,apple,apple
22.24842108,126.5231815,203.2295677,22.85157139,97.79528641,8.358645383,115.9386003,apple,apple
13.2714821,113.400523,195.7280898,26.30087201,257.6494237,11.58051062,122.7747931,apple,apple
20.47491562,125.9959034,202.3696746,19.74824534,102.1882724,1.838747663,109.191896,applj,apple
31.97038491,121.9559097,197.5135989,24.90895778,87.80868924,11.28017819,122.7579563,appll,apple
23.74605896,121.1620731,199.4139898,27.69718244,93.80451875,6.993700236,113.9622367,apple,apple
16.91824415,135.7155489,198.1203948,26.09879435,82.22748662,10.69945652,134.2125373,apple,apple
28.52788631,131.9926219,201.2598222,24.28475567,98.34579828,3.792896144,105.9579271,apple,apple
0.369653938,142.5799293,212.7803617,24.653567,99.23632435,6.666087083,105.9191797,apple,apple
12.36919296,129.5273019,202.0562717,19.71031947,99.68538803,4.1209212,134.9556633,apple,apple
13.12455687,135.27633,201.7448503,29.27704312,86.9799382,14,118.7547365,applv,apple
19.71301591,136.3256237,201.7367137,29.35205025,99.99243898,12.58184302,113.6434727, apple ,apple
