N,P,K,temperature,humidity,ph,rainfall,label,npk_total,npk_balance_score,climate_zone,ph_level,rainfall_category,growing_conditions_score
98.0,25.0,52.0,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,175.0,0.6124676006997185,Hot_Humid,Acidic,Low,82.15971256685151
97.0,25.0,50.0,26.22005978,80.90127035,6.093814669,49.08553937,watermelon,172.0,0.6106486910455916,Hot_Humid,Acidic,Low,81.39665269123051
90.0,16.0,45.0,24.92093261,80.61750795,6.291540278,50.55710813,watermelon,151.0,0.5744469525952127,Cool_Humid,Acidic,Low,82.85711106412404
95.0,12.0,46.0,26.21667586,81.01009354,6.32281728,54.65423596,watermelon,153.0,0.55001174814819,Hot_Humid,Acidic,Low,80.96398593206271
82.0,23.0,49.0,26.81383586,87.21986949,6.873283991,51.70497792,watermelon,154.0,0.6345089192449439,Hot_Humid,Neutral,Low,81.51491452789887
82.0,25.0,51.0,24.31334971,87.47409052,6.074209622,48.11248366,watermelon,158.0,0.64857876570904,Cool_Humid,Acidic,Low,80.19731978980718
110.0,28.0,46.0,24.29105004,88.04541346,6.49889585,51.26046418,watermelon,184.0,0.5873145717449273,Cool_Humid,Acidic,Low,80.24227324278866
118.0,21.0,51.0,24.42998931,86.33904774,6.678805092,48.58241822,watermelon,190.0,0.5604941703557237,Cool_Humid,Neutral,Low,81.17141985383974
120.0,20.0,45.0,25.66576039,88.6984228,6.114128685,54.22722466,watermelon,185.0,0.5423232748636964,Hot_Humid,Acidic,Low,77.76894890427393
91.0,7.0,52.0,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,150.0,0.5432674547089082,Hot_Humid,Acidic,Low,81.54601236671662
81.0,6.0,55.0,24.88910524,85.87059083,6.110142735,51.70699144,watermelon,142.0,0.5541469329642913,Cool_Humid,Acidic,Low,79.74465296734077
101.0,13.0,54.0,25.42900869,82.91481799,6.828982708,56.34144589,watermelon,168.0,0.5598092298195091,Hot_Humid,Neutral,Low,83.18028351399457
101.0,17.0,55.0,24.37118217,87.1269128,6.451499764,44.63907691,watermelon,173.0,0.5782272394704219,Cool_Humid,Acidic,Low,80.34068290219965
111.0,6.0,53.0,26.4930645,88.59143088,6.313512999,46.06382209,watermelon,170.0,0.5186281590844924,Hot_Humid,Acidic,Low,77.05551923086567
107.0,10.0,49.0,25.83202912,89.00481725,6.755192025,45.24690619,watermelon,166.0,0.5313233410743804,Hot_Humid,Neutral,Low,79.52109566182827
115.0,11.0,46.0,24.41592661,89.39655519,6.623167177,40.32161859,watermelon,172.0,0.5200231159431773,Cool_Humid,Neutral,Low,78.97045228245695
84.0,25.0,52.0,24.37190239,81.2514818,6.12532356,44.20899581,watermelon,161.0,0.6450168849087773,Cool_Humid,Acidic,Low,82.7722062145272
120.0,7.0,47.0,24.24782473,83.03687902,6.653867608,54.7657624,watermelon,174.0,0.5030466002442631,Cool_Humid,Neutral,Low,80.98487340506108
91.0,12.0,46.0,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,149.0,0.556214437952351,Cool_Humid,Acidic,Low,80.47035031671734
89.0,22.0,52.0,24.89681131,86.10782926,6.217300786,53.14626213,watermelon,163.0,0.6181672846291533,Cool_Humid,Acidic,Low,81.32576905963799
113.0,19.0,46.0,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,178.0,0.5507545452675823,Hot_Humid,Acidic,Low,81.7636340755934
97.0,22.0,50.0,26.26028739,86.14585891,6.7698938,58.97878791,watermelon,169.0,0.5978132789865955,Hot_Humid,Neutral,Low,81.48909019689674
117.0,30.0,50.0,24.90123934,87.20772913,6.744966312,46.59207341,watermelon,197.0,0.5903499025425318,Cool_Humid,Neutral,Low,82.23621637808141
90.0,14.0,52.0,24.84740848,89.20454622,6.391858432,59.67927244,watermelon,156.0,0.5777777777777777,Cool_Humid,Acidic,Low,79.89107070628083
104.0,23.0,47.0,26.98212846,86.70068316,6.770434148,42.91292205,watermelon,174.0,0.5822984009339206,Hot_Humid,Neutral,Low,80.10111922382126
81.0,16.0,45.0,26.90435747,86.25426228,6.727468157,59.75980023,watermelon,142.0,0.5924361431008158,Hot_Humid,Neutral,Low,80.41544962576356
88.0,5.0,47.0,25.86475496,86.67468041,6.662244646,41.16554802,watermelon,140.0,0.5292945397301428,Hot_Humid,Neutral,Low,80.0055001788666
92.0,7.0,45.0,26.70607759,81.14149505,6.944640222,51.51033554,watermelon,144.0,0.5299221788590595,Hot_Humid,Neutral,Low,82.14516964940097
81.0,18.0,50.0,26.44019475,80.91934337,6.507110986,47.81847573,watermelon,149.0,0.6118996791689933,Hot_Humid,Neutral,Low,82.62661760316008
111.0,5.0,55.0,26.283443,84.42478917,6.520663422,50.78669728,watermelon,171.0,0.5180485650976424,Hot_Humid,Neutral,Low,79.63785059426054
108.0,23.0,51.0,26.84366082,83.85039964,6.106500787,40.228644,watermelon,182.0,0.5834268492131182,Hot_Humid,Acidic,Low,79.01492167471291
113.0,30.0,50.0,26.03967219,83.9862443,6.277484043,43.87712348,watermelon,193.0,0.5976157477891824,Hot_Humid,Acidic,Low,80.82189254179464
83.0,10.0,53.0,24.92994759,85.00802358,6.195142279,48.75859458,watermelon,146.0,0.5701404654483152,Cool_Humid,Acidic,Low,80.74886087163664
101.0,11.0,51.0,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,163.0,0.546471001172578,Hot_Humid,Neutral,Low,82.17653777093507
114.0,21.0,55.0,25.4438391,87.9392312,6.472756256,57.51549686,watermelon,190.0,0.5737232744629647,Hot_Humid,Acidic,Low,80.23606396706148
99.0,6.0,45.0,26.12588914,86.5507939,6.000975617,40.71210074,watermelon,150.0,0.5170567844290802,Hot_Humid,Acidic,Low,77.13335761096621
92.0,20.0,55.0,25.10474753,87.5267616,6.587791262,59.26519444,watermelon,167.0,0.6072420604535576,Hot_Humid,Neutral,Low,81.88283103186235
92.0,7.0,32.0,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,131.0,0.49989806616538124,Hot_Humid,Neutral,Low,79.9921975337252
91.0,24.0,55.0,26.27061608,83.09194521,6.259086583,46.76837499,watermelon,170.0,0.6282492489204686,Hot_Humid,Acidic,Low,81.43568587059619
110.0,21.0,54.0,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,185.0,0.5781651536629935,Hot_Humid,Neutral,Low,79.79878433561151
112.0,25.0,51.0,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,188.0,0.5838982998809424,Hot_Humid,Neutral,Low,83.4697841319815
89.0,25.0,54.0,24.69368934,85.56967628,6.353107393,48.99390828,watermelon,168.0,0.6360250923642716,Cool_Humid,Acidic,Low,82.13118436215358
100.0,10.0,53.0,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,163.0,0.5468983134498641,Cool_Humid,Acidic,Low,80.03349729241486
83.0,22.0,54.0,25.89762315,81.96664832,6.277245254,54.49960057,watermelon,159.0,0.6346371096626252,Hot_Humid,Acidic,Low,82.50869349402173
95.0,14.0,50.0,26.6333118,100.0,6.560443519,56.31866159,watermelon,159.0,0.5663406780580718,Hot_Humid,Neutral,Low,74.33545636462297
119.0,30.0,49.0,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,198.0,0.584732286082398,Hot_Humid,Neutral,Low,84.97318982238423
97.0,12.0,47.0,25.28784623,89.63667876,6.765094964,58.28697664,watermelon,156.0,0.5489863779493083,Hot_Humid,Neutral,Low,80.31971984892023
110.0,7.0,45.0,26.63838589,84.69546874,6.189213927,48.32428609,watermelon,162.0,0.5090187442819203,Hot_Humid,Acidic,Low,77.74346698659444
96.0,18.0,50.0,25.3310446,84.30533791,6.904241707,41.53218699,watermelon,164.0,0.5823315061468004,Hot_Humid,Neutral,Low,83.48225273397996
83.0,23.0,55.0,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,161.0,0.6412640035394104,Hot_Humid,Acidic,Low,81.3650755685025
120.0,24.0,47.0,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,191.0,0.559510954962757,Hot_Humid,Acidic,Low,76.77717205935404
115.0,17.0,55.0,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,187.0,0.5578267161901269,Hot_Humid,Neutral,Low,76.06498348150583
114.0,27.0,48.0,27.82,93.03555162,6.528404378,26.32405487,muskmelon,189.0,0.5811902596280534,Hot_Humid,Neutral,Low,75.77263064475886
101.0,25.0,52.0,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,178.0,0.6063059766028391,Hot_Humid,Neutral,Low,75.0754811633535
118.0,18.0,52.0,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,188.0,0.5520667681049032,Hot_Humid,Neutral,Low,75.88558272283433
95.0,26.0,45.0,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,166.0,0.6082252405979128,Hot_Humid,Acidic,Low,71.74447951614506
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,155.0,0.6477625049620355,Hot_Humid,Acidic,Low,72.94836106100993
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,194.0,0.5760864125937099,Hot_Humid,Acidic,Low,73.52487154250056
114.0,30.0,51.0,29.24908541,90.06998135,6.069171847,25.93496537,muskmelon,195.0,0.597893652000315,Hot_Humid,Acidic,Low,73.89228376806125
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,171.0,0.5150217030628303,Hot_Humid,Neutral,Low,76.30738559565222
108.0,26.0,52.0,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,186.0,0.5967008964895291,Hot_Humid,Acidic,Low,73.23495696408729
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,159.0,0.6720341969270927,Hot_Humid,Acidic,Low,75.36534657135503
115.0,9.0,52.0,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,176.0,0.5239021204234876,Hot_Humid,Acidic,Low,72.10328218368954
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127,25.33014238,muskmelon,135.0,0.5421686746987951,Hot_Humid,Neutral,Low,74.98600321420668
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,160.0,0.6284388509494142,Hot_Humid,Acidic,Low,75.13800742874652
109.0,26.0,45.0,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon,180.0,0.5797906444592932,Hot_Humid,Acidic,Low,75.12533867069135
95.0,27.0,55.0,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,177.0,0.6332101669282588,Hot_Humid,Acidic,Low,75.41712473825748
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,179.0,0.5108020570709481,Hot_Humid,Acidic,Low,70.35149905985853
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,175.0,0.5464396442257893,Hot_Humid,Acidic,Low,74.97685896795534
82.0,18.0,48.0,29.09588297,94.16748386,6.159050816,26.70581328,muskmelon,148.0,0.6064020991723708,Hot_Humid,Acidic,Low,72.99132945351334
87.0,14.0,48.0,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,149.0,0.5762115516077005,Hot_Humid,Neutral,Low,73.87533273096719
85.0,9.0,53.0,28.20619412,92.86798698,0.0,28.78654515,muskmelon,147.0,0.5622001748389276,Hot_Humid,,Low,51.678114022009325
100.0,6.0,53.0,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon,159.0,0.53,Hot_Humid,Acidic,Low,71.419928903989
107.0,12.0,46.0,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon,165.0,0.5332804516342897,Hot_Humid,Neutral,Low,72.59925823305942
91.0,13.0,47.0,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon,151.0,0.5627607252093109,Hot_Humid,Acidic,Low,72.71487575436204
102.0,25.0,50.0,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,177.0,0.6003192557866471,Hot_Humid,Acidic,Low,74.20881476644722
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon,195.0,0.5795328376494677,Hot_Humid,Acidic,Low,74.12237995005529
85.0,21.0,52.0,29.62800691,90.10051615,6.075144116,23.69586761,muskmelon,158.0,0.6220089838599363,Hot_Humid,Acidic,Low,73.92946998355036
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon,184.0,0.6059868520840684,Hot_Humid,Acidic,Low,73.45886534341763
102.0,24.0,54.0,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon,180.0,0.603958153631228,Hot_Humid,Neutral,Low,77.7576745678663
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon,191.0,0.5752274877322057,Hot_Humid,Acidic,Low,72.3975811698529
100.0,17.0,48.0,29.72791119,94.29753295,6.367800632,26.52364146,muskmelon,165.0,0.5673587146080691,Hot_Humid,Acidic,Low,72.14754407460093
110.0,25.0,54.0,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon,189.0,0.5931712130071333,Hot_Humid,Acidic,Low,75.20293360275805
104.0,25.0,51.0,28.96361426,93.88482153,6.469983276,23.56130173,muskmelon,180.0,0.5984342310744378,Hot_Humid,Acidic,Low,74.2098838957525
107.0,11.0,54.0,28.59052369,91.33617236,6.094016338,29.44008034,muskmelon,172.0,0.5438560084323767,Hot_Humid,Acidic,Low,73.20353874339477
98.0,26.0,52.0,27.33897716,90.69759008,6.150090899,28.69113835,muskmelon,176.0,0.6167214101232671,Hot_Humid,Acidic,Low,76.60857747172908
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon,157.0,0.5958174652214766,Hot_Humid,Neutral,Low,74.86557029659437
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon,158.0,0.6254969476003254,Hot_Humid,Acidic,Low,77.75625384306146
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,174.0,0.5045403259302582,Hot_Humid,Neutral,Low,73.78053291128649
95.0,13.0,46.0,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon,154.0,0.5543995023348798,Hot_Humid,Acidic,Low,71.09504147682946
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon,177.0,0.5714950324473947,Hot_Humid,Acidic,Low,73.91158568401383
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,147.0,0.5861406134413564,Hot_Humid,Acidic,Low,75.7063203665524
120.0,23.0,55.0,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon,198.0,0.5717913820951632,Hot_Humid,Neutral,Low,76.83161336277139
110.0,22.0,47.0,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,179.0,0.5681810333521311,Hot_Humid,Acidic,Low,73.50852006441625
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon,163.0,0.595567038553027,Hot_Humid,Acidic,Low,76.0681074692034
106.0,10.0,49.0,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon,165.0,0.5325306988384317,Hot_Humid,Acidic,Low,74.6723156060104
99.0,12.0,52.0,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon,163.0,0.5551001072350377,Hot_Humid,Acidic,Low,71.8323748946678
106.0,20.0,51.0,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,177.0,0.5753035067139249,Hot_Humid,Acidic,Low,73.4933590380807
83.0,11.0,53.0,29.54097171,92.91778307,6.163921248,21.9653077,muskmelon,147.0,0.5753450600526421,Hot_Humid,Acidic,Low,72.33413073311877
117.0,19.0,55.0,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,191.0,0.5622368334150678,Hot_Humid,Acidic,Low,73.24307409743322
98.0,26.0,49.0,27.29035669,90.53330091,6.130160473,23.49535234,muskmelon,173.0,0.610612109722492,Hot_Humid,Acidic,Low,76.53674407716413
113.0,20.0,48.0,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,181.0,0.5584130854662709,Hot_Humid,Acidic,Low,74.72027283313861
101.0,17.0,47.0,29.49,94.72981338,6.185053234,26.30820876,muskmelon,165.0,0.5637117626403925,Hot_Humid,Acidic,Low,71.54116748082983
98.0,7.0,45.0,27.79161808,100.0,6.157724816,26.85422624,muskmelon,150.0,0.522435580522414,Hot_Humid,Acidic,Low,70.62910579576696
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon,163.0,0.6020010880431476,Hot_Humid,Neutral,Low,76.09202559835745
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon,163.0,0.5913869408863798,Hot_Humid,Acidic,Low,75.29645627859573
109.0,12.0,48.0,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,169.0,0.5346375445258,Hot_Humid,Neutral,Low,73.8704634461094
118.0,12.0,47.0,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,177.0,0.5220811179641431,Hot_Humid,Acidic,Low,72.89437156100814
100.0,14.0,49.0,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon,163.0,0.5568041865152931,Hot_Humid,Acidic,Low,73.4559160617784
89.0,9.0,47.0,29.47156259,90.77069618,6.668382766,28.75226067,muskmelon,145.0,0.5470666127003861,Hot_Humid,Neutral,Low,74.47930365864508
95.0,16.0,46.0,27.0767265,90.14362622,6.74669542,24.4514648,muskmelon,157.0,0.5675308361308906,Hot_Humid,Neutral,Low,78.28326023910132
95.0,7.0,45.0,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,147.0,0.5261114876601253,Hot_Humid,Acidic,Low,74.38065448205965
87.0,6.0,45.0,29.83,90.79007335,6.40077205,22.84203589,muskmelon,138.0,0.531734995265944,Hot_Humid,Acidic,Low,72.77934110312107
93.0,20.0,50.0,29.93061247,93.22980899,6.448792689,24.34814338,muskmelon,163.0,0.5969007034578452,Hot_Humid,Acidic,Low,73.19506272356351
84.0,29.0,49.0,29.94,93.90741192,6.251420275,20.39020503,muskmelon,162.0,0.6598335460233041,Hot_Humid,Acidic,Low,73.47693654876278
111.0,5.0,47.0,28.03306461,91.47355778,6.274452811,21.17924769,muskmelon,163.0,0.5044293211933766,Hot_Humid,Acidic,Low,73.67553132346093
111.0,5.0,52.0,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon,168.0,0.5132289956341327,Hot_Humid,Acidic,Low,70.14956503136398
111.0,15.0,54.0,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,180.0,0.5541167461799885,Hot_Humid,Acidic,Low,74.22175118173163
89.0,11.0,47.0,29.78714005,94.65343534,14.0,27.8659442,muskmelon,147.0,0.5565750433267648,Hot_Humid,Alkaline,Low,48.98176536807375
110.0,15.0,48.0,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon,173.0,0.5445453289563922,Hot_Humid,Acidic,Low,73.06712422841356
95.0,30.0,52.0,29.48069921,90.33698678,6.640470863,26.0365768,muskmelon,177.0,0.6408825460350286,Hot_Humid,Neutral,Low,76.4117843211731
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,179.0,0.5346815845505816,Hot_Humid,Neutral,Low,75.02878226264899
120.0,25.0,50.0,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,195.0,0.5689562302312589,Hot_Humid,Acidic,Low,73.84297561136144
102.0,11.0,45.0,29.03,93.12603235,6.35544263,24.15591199,muskmelon,158.0,0.533881827812352,Hot_Humid,Acidic,Low,72.72194119910418
94.0,5.0,55.0,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon,154.0,0.5350204662865056,Hot_Humid,Acidic,Low,72.78928951880704
84.0,18.0,46.0,27.08808014,93.42402083,6.781050373,25.32159689,muskmelon,148.0,0.598274545511728,Hot_Humid,Neutral,Low,77.74551608481697
107.0,22.0,54.0,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon,183.0,0.5869325197512177,Hot_Humid,Neutral,Low,76.88195632393644
80.0,18.0,52.0,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon,150.0,0.6169157098789048,Hot_Humid,Acidic,Low,76.99338980486381
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102,22.25838137,muskmelon,149.0,0.5919320988262416,Hot_Humid,Neutral,Low,75.64064912894241
113.0,28.0,48.0,28.87726019,92.48839665,6.170520518,24.44267592,muskmelon,189.0,0.5863684847269757,Hot_Humid,Acidic,Low,73.53977049511094
115.0,18.0,53.0,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon,186.0,0.557943833317852,Hot_Humid,Acidic,Low,71.39743269568672
82.0,20.0,54.0,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon,156.0,0.6261412825223894,Hot_Humid,Neutral,Low,76.05449536056867
98.0,22.0,47.0,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon,167.0,0.5896842481950328,Hot_Humid,Acidic,Low,74.20231088223032
117.0,25.0,54.0,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon,196.0,0.5814189027934275,Hot_Humid,Acidic,Low,73.59515228200041
83.0,15.0,49.0,28.92705913,91.39356832,6.438008153,23.20076686,muskmelon,147.0,0.5903614457831325,Hot_Humid,Acidic,Low,74.93627178960772
120.0,16.0,51.0,27.99901833,91.64193051,6.547041903,23.28618248,muskmelon,187.0,0.5408461354218361,Hot_Humid,Neutral,Low,75.35349687315102
111.0,5.0,50.0,27.59350075,91.79742953,6.399891457,24.84266123,muskmelon,166.0,0.5098238893404381,Hot_Humid,Acidic,Low,74.63432842499557
85.0,21.0,47.0,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,153.0,0.6130769023501788,Hot_Humid,Acidic,Low,73.65943313619037
90.0,23.0,54.0,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon,167.0,0.6240815343254918,Hot_Humid,Acidic,Low,75.4164694191472
99.0,29.0,55.0,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,183.0,0.6328876737219911,Hot_Humid,Neutral,Low,76.23648322729697
102.0,11.0,47.0,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon,160.0,0.537836492513081,Hot_Humid,Neutral,Low,74.71768331231657
80.0,18.0,51.0,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,149.0,0.6155384363961183,Hot_Humid,Neutral,Low,77.28193352690039
87.0,21.0,32.0,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon,140.0,0.5689203100600035,Hot_Humid,Acidic,Low,73.96204033339788
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,174.0,0.5213290649221807,Hot_Humid,Acidic,Low,71.77699941343263
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon,151.0,0.5189831602869581,Hot_Humid,Acidic,Low,72.64673614516774
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,164.0,0.6289245561512397,Hot_Humid,Acidic,Low,77.7578793909259
96.0,13.0,55.0,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,164.0,0.5684516042186625,Hot_Humid,Neutral,Low,73.4909290871205
82.0,26.0,47.0,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon,155.0,0.6461820304669109,Hot_Humid,Neutral,Low,76.21693340431624
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,179.0,0.5810810968923703,Hot_Humid,Acidic,Low,72.94085391893532
